mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.06656551361083984,0.0,0.02410149574279785,0.0,0.25,,"{'C': 0.25, 'class_weight': None}",0.4713374815894568,0.4713374815894568,0.0,17,0.6910367195479187,0.6910367195479187,0.0
0.048856258392333984,0.0,0.027164459228515625,0.0,0.25,balanced,"{'C': 0.25, 'class_weight': 'balanced'}",0.5008869557693453,0.5008869557693453,0.0,3,0.6213887981775152,0.6213887981775152,0.0
0.05502963066101074,0.0,0.020708084106445312,0.0,0.5,,"{'C': 0.5, 'class_weight': None}",0.4740673581489193,0.4740673581489193,0.0,16,0.6996669412942343,0.6996669412942343,0.0
0.08899402618408203,0.0,0.022772789001464844,0.0,0.5,balanced,"{'C': 0.5, 'class_weight': 'balanced'}",0.49749459838682925,0.49749459838682925,0.0,4,0.624365085251182,0.624365085251182,0.0
0.07056331634521484,0.0,0.013079404830932617,0.0,1.0,,"{'C': 1.0, 'class_weight': None}",0.48463734225218785,0.48463734225218785,0.0,8,0.7226876428221347,0.7226876428221347,0.0
0.0982673168182373,0.0,0.01431131362915039,0.0,1.0,balanced,"{'C': 1.0, 'class_weight': 'balanced'}",0.49158236066093486,0.49158236066093486,0.0,5,0.6210816286607949,0.6210816286607949,0.0
0.12100005149841309,0.0,0.010900735855102539,0.0,2.0,,"{'C': 2.0, 'class_weight': None}",0.48339127377200386,0.48339127377200386,0.0,10,0.7318492855030506,0.7318492855030506,0.0
0.14690041542053223,0.0,0.012474775314331055,0.0,2.0,balanced,"{'C': 2.0, 'class_weight': 'balanced'}",0.4909703547567831,0.4909703547567831,0.0,6,0.6233573112805605,0.6233573112805605,0.0
0.300067663192749,0.0,0.009376287460327148,0.0,5.0,,"{'C': 5.0, 'class_weight': None}",0.481164255372898,0.481164255372898,0.0,12,0.7396399592868914,0.7396399592868914,0.0
0.1862025260925293,0.0,0.012166976928710938,0.0,5.0,balanced,"{'C': 5.0, 'class_weight': 'balanced'}",0.4807537662097151,0.4807537662097151,0.0,13,0.6267095951612306,0.6267095951612306,0.0
0.36469078063964844,0.0,0.009391307830810547,0.0,10.0,,"{'C': 10.0, 'class_weight': None}",0.4856250202417308,0.4856250202417308,0.0,7,0.7506869893577651,0.7506869893577651,0.0
0.35350513458251953,0.0,0.011135339736938477,0.0,10.0,balanced,"{'C': 10.0, 'class_weight': 'balanced'}",0.4746906929852224,0.4746906929852224,0.0,15,0.6251821787865158,0.6251821787865158,0.0
0.744943380355835,0.0,0.013262510299682617,0.0,25.0,,"{'C': 25.0, 'class_weight': None}",0.4845857425210787,0.4845857425210787,0.0,9,0.7537101471398245,0.7537101471398245,0.0
1.0126240253448486,0.0,0.012381792068481445,0.0,25.0,balanced,"{'C': 25.0, 'class_weight': 'balanced'}",0.4663666643939569,0.4663666643939569,0.0,20,0.6182398248111478,0.6182398248111478,0.0
1.9409973621368408,0.0,0.008200645446777344,0.0,50.0,,"{'C': 50.0, 'class_weight': None}",0.48171416465502076,0.48171416465502076,0.0,11,0.7590884326164515,0.7590884326164515,0.0
3.1207187175750732,0.0,0.012646913528442383,0.0,50.0,balanced,"{'C': 50.0, 'class_weight': 'balanced'}",0.46751312129899164,0.46751312129899164,0.0,18,0.6157746465969752,0.6157746465969752,0.0
5.548834562301636,0.0,0.011601686477661133,0.0,100.0,,"{'C': 100.0, 'class_weight': None}",0.4773392299415037,0.4773392299415037,0.0,14,0.7571525386303962,0.7571525386303962,0.0
3.0804388523101807,0.0,0.009726762771606445,0.0,100.0,balanced,"{'C': 100.0, 'class_weight': 'balanced'}",0.4673043119833514,0.4673043119833514,0.0,19,0.6142484408919279,0.6142484408919279,0.0
