mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.15010309219360352,0.0,0.016596078872680664,0.0,2.0,balanced,"{'C': 2.0, 'class_weight': 'balanced'}",0.5092909222075358,0.5092909222075358,0.0,9,0.6773937343461766,0.6773937343461766,0.0
0.22945904731750488,0.0,0.013750076293945312,0.0,5.0,,"{'C': 5.0, 'class_weight': None}",0.508314465575501,0.508314465575501,0.0,10,0.7825046092799086,0.7825046092799086,0.0
0.26335644721984863,0.0,0.01708245277404785,0.0,5.0,balanced,"{'C': 5.0, 'class_weight': 'balanced'}",0.4806536726342881,0.4806536726342881,0.0,21,0.6748251254867734,0.6748251254867734,0.0
0.44202256202697754,0.0,0.015700101852416992,0.0,10.0,,"{'C': 10.0, 'class_weight': None}",0.48585906092516684,0.48585906092516684,0.0,20,0.7876175588242038,0.7876175588242038,0.0
0.29340362548828125,0.0,0.015804052352905273,0.0,10.0,balanced,"{'C': 10.0, 'class_weight': 'balanced'}",0.4708683592267646,0.4708683592267646,0.0,23,0.6746917663024505,0.6746917663024505,0.0
1.8605132102966309,0.0,0.014526844024658203,0.0,25.0,,"{'C': 25.0, 'class_weight': None}",0.5016441904676474,0.5016441904676474,0.0,17,0.7879434664245575,0.7879434664245575,0.0
1.2157886028289795,0.0,0.01620173454284668,0.0,25.0,balanced,"{'C': 25.0, 'class_weight': 'balanced'}",0.46279758520549424,0.46279758520549424,0.0,26,0.6711360054698363,0.6711360054698363,0.0
2.2642526626586914,0.0,0.014233827590942383,0.0,50.0,,"{'C': 50.0, 'class_weight': None}",0.489855459642788,0.489855459642788,0.0,18,0.7923068299373818,0.7923068299373818,0.0
2.1387271881103516,0.0,0.021207094192504883,0.0,50.0,balanced,"{'C': 50.0, 'class_weight': 'balanced'}",0.46724240966113967,0.46724240966113967,0.0,25,0.674305841923641,0.674305841923641,0.0
5.917724370956421,0.0,0.013570308685302734,0.0,100.0,,"{'C': 100.0, 'class_weight': None}",0.48854241257969333,0.48854241257969333,0.0,19,0.7866807882863488,0.7866807882863488,0.0
5.773603439331055,0.0,0.02978348731994629,0.0,100.0,balanced,"{'C': 100.0, 'class_weight': 'balanced'}",0.4693937338199839,0.4693937338199839,0.0,24,0.678733570085445,0.678733570085445,0.0
