mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
1.9669544696807861,0.0,0.0019919872283935547,0.0,1.0,,0.5,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.9880345571670291,0.9880345571670291,0.0,21,0.9966932186108467,0.9966932186108467,0.0
1.9064395427703857,0.0,0.00215911865234375,0.0,1.0,,0.75,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.9890850118431296,0.9890850118431296,0.0,15,0.9963751786174632,0.9963751786174632,0.0
3.1694676876068115,0.0,0.002005338668823242,0.0,1.0,,1.0,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.990031811629676,0.990031811629676,0.0,8,0.9961658567208405,0.9961658567208405,0.0
1.7857327461242676,0.0,0.002635955810546875,0.0,1.0,balanced,0.0,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.9857126416790314,0.9857126416790314,0.0,30,0.9977542344457127,0.9977542344457127,0.0
1.725104570388794,0.0,0.0063838958740234375,0.0,1.0,balanced,0.25,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.9881649689813028,0.9881649689813028,0.0,19,0.9974415770878666,0.9974415770878666,0.0
1.9626822471618652,0.0,0.002124786376953125,0.0,1.0,balanced,0.5,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.9892528158370029,0.9892528158370029,0.0,13,0.9972069741014921,0.9972069741014921,0.0
2.2086377143859863,0.0,0.001758575439453125,0.0,1.0,balanced,0.75,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.9897963419938932,0.9897963419938932,0.0,10,0.9969060254699411,0.9969060254699411,0.0
3.754112720489502,0.0,0.0016732215881347656,0.0,1.0,balanced,1.0,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.9898966886075637,0.9898966886075637,0.0,9,0.996759862921389,0.996759862921389,0.0
2.7674641609191895,0.0,0.0021507740020751953,0.0,5.0,,0.0,"{'model__C': 5.0, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.9749254160150838,0.9749254160150838,0.0,48,0.9982172415676454,0.9982172415676454,0.0
3.612797975540161,0.0,0.008558273315429688,0.0,5.0,,0.25,"{'model__C': 5.0, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.9761522509261291,0.9761522509261291,0.0,47,0.9981649451769868,0.9981649451769868,0.0
3.645742177963257,0.0,0.0020318031311035156,0.0,5.0,,0.5,"{'model__C': 5.0, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.9770621670889734,0.9770621670889734,0.0,45,0.9981179689317959,0.9981179689317959,0.0
3.959906816482544,0.0,0.0021369457244873047,0.0,5.0,,0.75,"{'model__C': 5.0, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.9775909008988364,0.9775909008988364,0.0,42,0.9980984799232144,0.9980984799232144,0.0
4.500712633132935,0.0,0.002980947494506836,0.0,5.0,,1.0,"{'model__C': 5.0, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.9786492773327344,0.9786492773327344,0.0,38,0.9980656311903595,0.9980656311903595,0.0
2.3688433170318604,0.0,0.0020999908447265625,0.0,5.0,balanced,0.0,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.9771275829541985,0.9771275829541985,0.0,44,0.9984065741655183,0.9984065741655183,0.0
3.175915002822876,0.0,0.002290010452270508,0.0,5.0,balanced,0.25,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.9775308392500586,0.9775308392500586,0.0,43,0.9984269903154513,0.9984269903154513,0.0
3.413965940475464,0.0,0.002007722854614258,0.0,5.0,balanced,0.5,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.9781306628988841,0.9781306628988841,0.0,41,0.9984268703190946,0.9984268703190946,0.0
3.732145071029663,0.0,0.0031256675720214844,0.0,5.0,balanced,0.75,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.9785460686492773,0.9785460686492773,0.0,39,0.9984636134544479,0.9984636134544479,0.0
4.302914381027222,0.0,0.0017304420471191406,0.0,5.0,balanced,1.0,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.9789792747414443,0.9789792747414443,0.0,37,0.9984313425168243,0.9984313425168243,0.0
3.0869152545928955,0.0,0.0020558834075927734,0.0,10.0,,0.0,"{'model__C': 10.0, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.9724158796244737,0.9724158796244737,0.0,57,0.9983618377741605,0.9983618377741605,0.0
3.785695791244507,0.0,0.002759695053100586,0.0,10.0,,0.25,"{'model__C': 10.0, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.9726458254862247,0.9726458254862247,0.0,55,0.9983220279283623,0.9983220279283623,0.0
4.282291412353516,0.0,0.0016391277313232422,0.0,10.0,,0.5,"{'model__C': 10.0, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.9727062404367288,0.9727062404367288,0.0,54,0.9982841564618111,0.9982841564618111,0.0
4.399684906005859,0.0,0.00174713134765625,0.0,10.0,,0.75,"{'model__C': 10.0, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.9729676516023953,0.9729676516023953,0.0,52,0.9982679515412459,0.9982679515412459,0.0
4.51917839050293,0.0,0.0034270286560058594,0.0,10.0,,1.0,"{'model__C': 10.0, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.9727246553507232,0.9727246553507232,0.0,53,0.9983206025123534,0.9983206025123534,0.0
3.3228847980499268,0.0,0.001940011978149414,0.0,10.0,balanced,0.0,"{'model__C': 10.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.9726443648338146,0.9726443648338146,0.0,56,0.9986587150774695,0.9986587150774695,0.0
3.6916866302490234,0.0,0.0025146007537841797,0.0,10.0,balanced,0.25,"{'model__C': 10.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.9722297399195788,0.9722297399195788,0.0,58,0.9986603510984933,0.9986603510984933,0.0
3.972426176071167,0.0,0.0021910667419433594,0.0,10.0,balanced,0.5,"{'model__C': 10.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.97313815159722,0.97313815159722,0.0,51,0.9986891282209635,0.9986891282209635,0.0
4.090816974639893,0.0,0.0019927024841308594,0.0,10.0,balanced,0.75,"{'model__C': 10.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.9744151146864712,0.9744151146864712,0.0,49,0.9987170046457962,0.9987170046457962,0.0
4.308192729949951,0.0,0.007937192916870117,0.0,10.0,balanced,1.0,"{'model__C': 10.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.9744151146864712,0.9744151146864712,0.0,49,0.9987170046457962,0.9987170046457962,0.0
