feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,model,model_short,fingerprint,protocol,fold,inner_pr_auc,inner_train_pr_auc,train_pr_auc,test_pr_auc,importance,raw_importance,abs_importance,rank,raw_weight,abs_weight,normalized_abs_importance,direction,rank_abs_weight,top_k
25,maccs_bit_25,0.0,,False,0.0,30.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,30,,,,,,50
26,maccs_bit_26,0.0,,False,0.0,31.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,31,,,,,,50
27,maccs_bit_27,0.0,,False,0.0,32.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,32,,,,,,50
28,maccs_bit_28,0.0,,False,0.0,33.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,33,,,,,,50
29,maccs_bit_29,0.0,,False,0.0,34.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,34,,,,,,50
30,maccs_bit_30,0.0,,False,0.0,35.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,35,,,,,,50
31,maccs_bit_31,0.0,,False,0.0,36.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,36,,,,,,50
32,maccs_bit_32,0.0,,False,0.0,37.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,37,,,,,,50
33,maccs_bit_33,0.0,,False,0.0,38.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,38,,,,,,50
34,maccs_bit_34,0.0,,False,0.0,39.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,39,,,,,,50
35,maccs_bit_35,0.0,,False,0.0,40.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,40,,,,,,50
36,maccs_bit_36,0.0,,False,0.0,41.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,41,,,,,,50
37,maccs_bit_37,0.0,,False,0.0,42.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,42,,,,,,50
38,maccs_bit_38,0.0,,False,0.0,43.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,43,,,,,,50
39,maccs_bit_39,0.0,,False,0.0,44.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,44,,,,,,50
40,maccs_bit_40,0.0,,False,0.0,45.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,45,,,,,,50
41,maccs_bit_41,0.0,,False,0.0,46.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,46,,,,,,50
42,maccs_bit_42,0.0,,False,0.0,47.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,47,,,,,,50
43,maccs_bit_43,0.0,,False,0.0,48.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,48,,,,,,50
44,maccs_bit_44,0.0,,False,0.0,49.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,49,,,,,,50
45,maccs_bit_45,0.0,,False,0.0,50.0,Decision Tree,dt,maccs,OOD holdout,3,0.7214272561563596,0.8456242670946886,0.787,0.6575,0.0,0.0,0.0,50,,,,,,50
129,maccs_bit_129,0.1317496852786416,1.0,True,0.1317496852786416,1.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.1317496852786416,0.1317496852786416,0.1317496852786416,1,,,,,,50
133,maccs_bit_133,0.0562292904258923,4.0,True,0.0562292904258923,2.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0562292904258923,0.0562292904258923,0.0562292904258923,2,,,,,,50
86,maccs_bit_86,0.0500213826960442,1.0,True,0.0500213826960442,3.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0500213826960442,0.0500213826960442,0.0500213826960442,3,,,,,,50
155,maccs_bit_155,0.0380056058629815,0.0,True,0.0380056058629815,4.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0380056058629815,0.0380056058629815,0.0380056058629815,4,,,,,,50
77,maccs_bit_77,0.0336526324079575,7.0,True,0.0336526324079575,5.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0336526324079575,0.0336526324079575,0.0336526324079575,5,,,,,,50
144,maccs_bit_144,0.0299824545284098,7.0,True,0.0299824545284098,6.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0299824545284098,0.0299824545284098,0.0299824545284098,6,,,,,,50
106,maccs_bit_106,0.0295791297622466,7.0,True,0.0295791297622466,7.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0295791297622466,0.0295791297622466,0.0295791297622466,7,,,,,,50
154,maccs_bit_154,0.029225222693225,3.0,True,0.029225222693225,8.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.029225222693225,0.029225222693225,0.029225222693225,8,,,,,,50
91,maccs_bit_91,0.0287174158827139,7.0,True,0.0287174158827139,9.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0287174158827139,0.0287174158827139,0.0287174158827139,9,,,,,,50
101,maccs_bit_101,0.0260928752765168,5.0,True,0.0260928752765168,10.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0260928752765168,0.0260928752765168,0.0260928752765168,10,,,,,,50
125,maccs_bit_125,0.023152906433173,6.0,True,0.023152906433173,11.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.023152906433173,0.023152906433173,0.023152906433173,11,,,,,,50
138,maccs_bit_138,0.0204348394337389,3.0,True,0.0204348394337389,12.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0204348394337389,0.0204348394337389,0.0204348394337389,12,,,,,,50
103,maccs_bit_103,0.0199925442758402,8.0,True,0.0199925442758402,13.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0199925442758402,0.0199925442758402,0.0199925442758402,13,,,,,,50
135,maccs_bit_135,0.0198790222810537,10.0,True,0.0198790222810537,14.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0198790222810537,0.0198790222810537,0.0198790222810537,14,,,,,,50
104,maccs_bit_104,0.019542309005628,3.0,True,0.019542309005628,15.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.019542309005628,0.019542309005628,0.019542309005628,15,,,,,,50
57,maccs_bit_57,0.0178564123947552,5.0,True,0.0178564123947552,16.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0178564123947552,0.0178564123947552,0.0178564123947552,16,,,,,,50
97,maccs_bit_97,0.0162491728896688,7.0,True,0.0162491728896688,17.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0162491728896688,0.0162491728896688,0.0162491728896688,17,,,,,,50
131,maccs_bit_131,0.015372995209587,2.0,True,0.015372995209587,18.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.015372995209587,0.015372995209587,0.015372995209587,18,,,,,,50
136,maccs_bit_136,0.0150633902438563,9.0,True,0.0150633902438563,19.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0150633902438563,0.0150633902438563,0.0150633902438563,19,,,,,,50
146,maccs_bit_146,0.0148427050462761,4.0,True,0.0148427050462761,20.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0148427050462761,0.0148427050462761,0.0148427050462761,20,,,,,,50
37,maccs_bit_37,0.0145594147673689,9.0,True,0.0145594147673689,21.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0145594147673689,0.0145594147673689,0.0145594147673689,21,,,,,,50
160,maccs_bit_160,0.0142102026289373,8.0,True,0.0142102026289373,22.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0142102026289373,0.0142102026289373,0.0142102026289373,22,,,,,,50
164,maccs_bit_164,0.0141551952705431,7.0,True,0.0141551952705431,23.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0141551952705431,0.0141551952705431,0.0141551952705431,23,,,,,,50
107,maccs_bit_107,0.0132616909307001,9.0,True,0.0132616909307001,24.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0132616909307001,0.0132616909307001,0.0132616909307001,24,,,,,,50
143,maccs_bit_143,0.0126224696312807,8.0,True,0.0126224696312807,25.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0126224696312807,0.0126224696312807,0.0126224696312807,25,,,,,,50
114,maccs_bit_114,0.0124287354738927,6.0,True,0.0124287354738927,26.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0124287354738927,0.0124287354738927,0.0124287354738927,26,,,,,,50
134,maccs_bit_134,0.0118022079457327,4.0,True,0.0118022079457327,27.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0118022079457327,0.0118022079457327,0.0118022079457327,27,,,,,,50
81,maccs_bit_81,0.0113787001101018,2.0,True,0.0113787001101018,28.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0113787001101018,0.0113787001101018,0.0113787001101018,28,,,,,,50
80,maccs_bit_80,0.0111765369296442,5.0,True,0.0111765369296442,29.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0111765369296442,0.0111765369296442,0.0111765369296442,29,,,,,,50
87,maccs_bit_87,0.0102993235653556,8.0,True,0.0102993235653556,30.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0102993235653556,0.0102993235653556,0.0102993235653556,30,,,,,,50
42,maccs_bit_42,0.0100748571356508,7.0,True,0.0100748571356508,31.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0100748571356508,0.0100748571356508,0.0100748571356508,31,,,,,,50
96,maccs_bit_96,0.0099145026743736,4.0,True,0.0099145026743736,32.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0099145026743736,0.0099145026743736,0.0099145026743736,32,,,,,,50
140,maccs_bit_140,0.0098935751557691,10.0,True,0.0098935751557691,33.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0098935751557691,0.0098935751557691,0.0098935751557691,33,,,,,,50
150,maccs_bit_150,0.0098222324791355,8.0,True,0.0098222324791355,34.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0098222324791355,0.0098222324791355,0.0098222324791355,34,,,,,,50
70,maccs_bit_70,0.0098214331511154,9.0,True,0.0098214331511154,35.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0098214331511154,0.0098214331511154,0.0098214331511154,35,,,,,,50
98,maccs_bit_98,0.0091738779770782,2.0,True,0.0091738779770782,36.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0091738779770782,0.0091738779770782,0.0091738779770782,36,,,,,,50
149,maccs_bit_149,0.0090782261954347,6.0,True,0.0090782261954347,37.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0090782261954347,0.0090782261954347,0.0090782261954347,37,,,,,,50
110,maccs_bit_110,0.0089421023171649,9.0,True,0.0089421023171649,38.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0089421023171649,0.0089421023171649,0.0089421023171649,38,,,,,,50
59,maccs_bit_59,0.0088001656859957,6.0,True,0.0088001656859957,39.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0088001656859957,0.0088001656859957,0.0088001656859957,39,,,,,,50
28,maccs_bit_28,0.0085337770363723,9.0,True,0.0085337770363723,40.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0085337770363723,0.0085337770363723,0.0085337770363723,40,,,,,,50
34,maccs_bit_34,0.008382293185847,10.0,True,0.008382293185847,41.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.008382293185847,0.008382293185847,0.008382293185847,41,,,,,,50
151,maccs_bit_151,0.0080104283591478,9.0,True,0.0080104283591478,42.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0080104283591478,0.0080104283591478,0.0080104283591478,42,,,,,,50
113,maccs_bit_113,0.0071773187697039,4.0,True,0.0071773187697039,43.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0071773187697039,0.0071773187697039,0.0071773187697039,43,,,,,,50
83,maccs_bit_83,0.0066800262687546,8.0,True,0.0066800262687546,44.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0066800262687546,0.0066800262687546,0.0066800262687546,44,,,,,,50
132,maccs_bit_132,0.0065864090901591,10.0,True,0.0065864090901591,45.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0065864090901591,0.0065864090901591,0.0065864090901591,45,,,,,,50
95,maccs_bit_95,0.0065141140185338,8.0,True,0.0065141140185338,46.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0065141140185338,0.0065141140185338,0.0065141140185338,46,,,,,,50
84,maccs_bit_84,0.0060092690746369,4.0,True,0.0060092690746369,47.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0060092690746369,0.0060092690746369,0.0060092690746369,47,,,,,,50
74,maccs_bit_74,0.0059416291644646,9.0,True,0.0059416291644646,48.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0059416291644646,0.0059416291644646,0.0059416291644646,48,,,,,,50
53,maccs_bit_53,0.0056675530053798,7.0,True,0.0056675530053798,49.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0056675530053798,0.0056675530053798,0.0056675530053798,49,,,,,,50
157,maccs_bit_157,0.0055547851425328,10.0,True,0.0055547851425328,50.0,Decision Tree,dt,maccs,Random shuffle,1,0.915752479745439,0.9562596864843036,0.9554,0.5913,0.0055547851425328,0.0055547851425328,0.0055547851425328,50,,,,,,50
86,maccs_bit_86,0.0783404636520036,1.0,True,0.0783404636520037,1.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0783404636520037,0.0783404636520036,0.0783404636520036,1,,,,,,50
147,maccs_bit_147,0.0500571310071835,1.0,True,0.0500571310071835,2.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0500571310071835,0.0500571310071835,0.0500571310071835,2,,,,,,50
83,maccs_bit_83,0.0419305617267152,0.0,True,0.0419305617267152,3.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0419305617267152,0.0419305617267152,0.0419305617267152,3,,,,,,50
62,maccs_bit_62,0.0383003997452147,3.0,True,0.0383003997452147,4.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0383003997452147,0.0383003997452147,0.0383003997452147,4,,,,,,50
54,maccs_bit_54,0.0265238105234921,8.0,True,0.0265238105234921,5.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0265238105234921,0.0265238105234921,0.0265238105234921,5,,,,,,50
19,maccs_bit_19,0.0249017707306078,8.0,True,0.0249017707306078,6.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0249017707306078,0.0249017707306078,0.0249017707306078,6,,,,,,50
92,maccs_bit_92,0.0235277324236899,2.0,True,0.0235277324236899,7.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0235277324236899,0.0235277324236899,0.0235277324236899,7,,,,,,50
155,maccs_bit_155,0.0227325545144619,3.0,True,0.0227325545144619,8.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0227325545144619,0.0227325545144619,0.0227325545144619,8,,,,,,50
58,maccs_bit_58,0.0226051766662479,2.0,True,0.0226051766662479,9.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0226051766662479,0.0226051766662479,0.0226051766662479,9,,,,,,50
101,maccs_bit_101,0.0217429795415384,10.0,True,0.0217429795415384,10.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0217429795415384,0.0217429795415384,0.0217429795415384,10,,,,,,50
75,maccs_bit_75,0.0203024747828321,5.0,True,0.0203024747828321,11.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0203024747828321,0.0203024747828321,0.0203024747828321,11,,,,,,50
64,maccs_bit_64,0.020240159189829,5.0,True,0.020240159189829,12.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.020240159189829,0.020240159189829,0.020240159189829,12,,,,,,50
151,maccs_bit_151,0.0197934200413436,3.0,True,0.0197934200413436,13.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0197934200413436,0.0197934200413436,0.0197934200413436,13,,,,,,50
127,maccs_bit_127,0.0194096062509956,2.0,True,0.0194096062509956,14.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0194096062509956,0.0194096062509956,0.0194096062509956,14,,,,,,50
91,maccs_bit_91,0.0179609278023021,4.0,True,0.0179609278023021,15.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0179609278023021,0.0179609278023021,0.0179609278023021,15,,,,,,50
135,maccs_bit_135,0.0170322297051667,5.0,True,0.0170322297051667,16.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0170322297051667,0.0170322297051667,0.0170322297051667,16,,,,,,50
106,maccs_bit_106,0.0163795506960256,9.0,True,0.0163795506960256,17.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0163795506960256,0.0163795506960256,0.0163795506960256,17,,,,,,50
150,maccs_bit_150,0.0150433066618726,6.0,True,0.0150433066618726,18.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0150433066618726,0.0150433066618726,0.0150433066618726,18,,,,,,50
98,maccs_bit_98,0.0150109330117795,5.0,True,0.0150109330117795,19.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0150109330117795,0.0150109330117795,0.0150109330117795,19,,,,,,50
141,maccs_bit_141,0.014745675976194,6.0,True,0.014745675976194,20.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.014745675976194,0.014745675976194,0.014745675976194,20,,,,,,50
90,maccs_bit_90,0.0146189777589895,4.0,True,0.0146189777589895,21.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0146189777589895,0.0146189777589895,0.0146189777589895,21,,,,,,50
144,maccs_bit_144,0.0141582605670033,4.0,True,0.0141582605670033,22.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0141582605670033,0.0141582605670033,0.0141582605670033,22,,,,,,50
126,maccs_bit_126,0.0134755047235006,6.0,True,0.0134755047235006,23.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0134755047235006,0.0134755047235006,0.0134755047235006,23,,,,,,50
164,maccs_bit_164,0.0133583755536339,5.0,True,0.0133583755536339,24.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0133583755536339,0.0133583755536339,0.0133583755536339,24,,,,,,50
134,maccs_bit_134,0.0132821911225609,4.0,True,0.0132821911225609,25.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0132821911225609,0.0132821911225609,0.0132821911225609,25,,,,,,50
116,maccs_bit_116,0.0128812269410887,6.0,True,0.0128812269410887,26.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0128812269410887,0.0128812269410887,0.0128812269410887,26,,,,,,50
138,maccs_bit_138,0.0125246421505192,4.0,True,0.0125246421505192,27.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0125246421505192,0.0125246421505192,0.0125246421505192,27,,,,,,50
159,maccs_bit_159,0.012454827787059,6.0,True,0.012454827787059,28.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.012454827787059,0.012454827787059,0.012454827787059,28,,,,,,50
95,maccs_bit_95,0.0122131754424571,8.0,True,0.0122131754424571,29.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0122131754424571,0.0122131754424571,0.0122131754424571,29,,,,,,50
49,maccs_bit_49,0.0115865088030831,2.0,True,0.0115865088030831,30.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0115865088030831,0.0115865088030831,0.0115865088030831,30,,,,,,50
107,maccs_bit_107,0.0112250789434628,4.0,True,0.0112250789434628,31.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0112250789434628,0.0112250789434628,0.0112250789434628,31,,,,,,50
113,maccs_bit_113,0.0111799995915166,7.0,True,0.0111799995915166,32.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0111799995915166,0.0111799995915166,0.0111799995915166,32,,,,,,50
77,maccs_bit_77,0.0106273343943499,12.0,True,0.0106273343943499,33.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0106273343943499,0.0106273343943499,0.0106273343943499,33,,,,,,50
104,maccs_bit_104,0.0103565330244291,9.0,True,0.0103565330244291,34.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0103565330244291,0.0103565330244291,0.0103565330244291,34,,,,,,50
142,maccs_bit_142,0.0101459666167145,5.0,True,0.0101459666167145,35.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0101459666167145,0.0101459666167145,0.0101459666167145,35,,,,,,50
85,maccs_bit_85,0.0099962979377544,3.0,True,0.0099962979377544,36.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0099962979377544,0.0099962979377544,0.0099962979377544,36,,,,,,50
38,maccs_bit_38,0.0095282572628497,8.0,True,0.0095282572628497,37.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0095282572628497,0.0095282572628497,0.0095282572628497,37,,,,,,50
110,maccs_bit_110,0.0091928426727118,7.0,True,0.0091928426727118,38.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0091928426727118,0.0091928426727118,0.0091928426727118,38,,,,,,50
59,maccs_bit_59,0.0089801289519918,4.0,True,0.0089801289519918,39.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0089801289519918,0.0089801289519918,0.0089801289519918,39,,,,,,50
36,maccs_bit_36,0.0088300369141162,5.0,True,0.0088300369141162,40.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0088300369141162,0.0088300369141162,0.0088300369141162,40,,,,,,50
154,maccs_bit_154,0.0086900592748947,5.0,True,0.0086900592748947,41.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0086900592748947,0.0086900592748947,0.0086900592748947,41,,,,,,50
66,maccs_bit_66,0.00863867723346,9.0,True,0.00863867723346,42.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.00863867723346,0.00863867723346,0.00863867723346,42,,,,,,50
125,maccs_bit_125,0.0085976796886116,4.0,True,0.0085976796886116,43.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0085976796886116,0.0085976796886116,0.0085976796886116,43,,,,,,50
105,maccs_bit_105,0.0084730432503066,8.0,True,0.0084730432503066,44.0,Decision Tree,dt,maccs,Random shuffle,2,0.8488402545433467,0.9476726209873242,0.9495,0.7564,0.0084730432503066,0.0084730432503066,0.0084730432503066,44,,,,,,50
