feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,model,model_short,fingerprint,protocol,fold,inner_pr_auc,inner_train_pr_auc,train_pr_auc,test_pr_auc,importance,raw_importance,abs_importance,rank,raw_weight,abs_weight,normalized_abs_importance,direction,rank_abs_weight,top_k
745,ecfp4_bit_745,0.0320903761360294,2.0,True,0.0320903761360294,6.0,Decision Tree,dt,ecfp4,OOD holdout,3,0.3723241266790944,0.798691849900905,0.7555,0.2934,0.0320903761360294,0.0320903761360294,0.0320903761360294,6,,,,,,10
911,ecfp4_bit_911,0.0276625355285673,2.0,True,0.0276625355285673,7.0,Decision Tree,dt,ecfp4,OOD holdout,3,0.3723241266790944,0.798691849900905,0.7555,0.2934,0.0276625355285673,0.0276625355285673,0.0276625355285673,7,,,,,,10
841,ecfp4_bit_841,0.0261424411863681,4.0,True,0.0261424411863681,8.0,Decision Tree,dt,ecfp4,OOD holdout,3,0.3723241266790944,0.798691849900905,0.7555,0.2934,0.0261424411863681,0.0261424411863681,0.0261424411863681,8,,,,,,10
136,ecfp4_bit_136,0.026070333642808,3.0,True,0.026070333642808,9.0,Decision Tree,dt,ecfp4,OOD holdout,3,0.3723241266790944,0.798691849900905,0.7555,0.2934,0.026070333642808,0.026070333642808,0.026070333642808,9,,,,,,10
831,ecfp4_bit_831,0.0260094173476421,2.0,True,0.0260094173476421,10.0,Decision Tree,dt,ecfp4,OOD holdout,3,0.3723241266790944,0.798691849900905,0.7555,0.2934,0.0260094173476421,0.0260094173476421,0.0260094173476421,10,,,,,,10
726,ecfp4_bit_726,0.0664722292454651,0.0,True,0.0664722292454651,1.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.5339989750964889,0.7958230482139512,0.8287,0.3107,0.0664722292454651,0.0664722292454651,0.0664722292454651,1,,,,,,10
456,ecfp4_bit_456,0.0472666080368289,1.0,True,0.0472666080368289,2.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.5339989750964889,0.7958230482139512,0.8287,0.3107,0.0472666080368289,0.0472666080368289,0.0472666080368289,2,,,,,,10
80,ecfp4_bit_80,0.0431126347569008,2.0,True,0.0431126347569008,3.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.5339989750964889,0.7958230482139512,0.8287,0.3107,0.0431126347569008,0.0431126347569008,0.0431126347569008,3,,,,,,10
77,ecfp4_bit_77,0.0395104193213405,3.0,True,0.0395104193213405,4.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.5339989750964889,0.7958230482139512,0.8287,0.3107,0.0395104193213405,0.0395104193213405,0.0395104193213405,4,,,,,,10
358,ecfp4_bit_358,0.0347468600041805,3.0,True,0.0347468600041806,5.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.5339989750964889,0.7958230482139512,0.8287,0.3107,0.0347468600041806,0.0347468600041805,0.0347468600041805,5,,,,,,10
947,ecfp4_bit_947,0.0322783825443646,2.0,True,0.0322783825443646,6.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.5339989750964889,0.7958230482139512,0.8287,0.3107,0.0322783825443646,0.0322783825443646,0.0322783825443646,6,,,,,,10
333,ecfp4_bit_333,0.0258010572033997,4.0,True,0.0258010572033997,7.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.5339989750964889,0.7958230482139512,0.8287,0.3107,0.0258010572033997,0.0258010572033997,0.0258010572033997,7,,,,,,10
263,ecfp4_bit_263,0.0224276635745802,5.0,True,0.0224276635745802,8.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.5339989750964889,0.7958230482139512,0.8287,0.3107,0.0224276635745802,0.0224276635745802,0.0224276635745802,8,,,,,,10
338,ecfp4_bit_338,0.0193881142772909,7.0,True,0.0193881142772909,9.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.5339989750964889,0.7958230482139512,0.8287,0.3107,0.0193881142772909,0.0193881142772909,0.0193881142772909,9,,,,,,10
831,ecfp4_bit_831,0.0193859239798777,7.0,True,0.0193859239798777,10.0,Decision Tree,dt,ecfp4,Random shuffle,1,0.5339989750964889,0.7958230482139512,0.8287,0.3107,0.0193859239798777,0.0193859239798777,0.0193859239798777,10,,,,,,10
80,ecfp4_bit_80,0.0728610391315025,0.0,True,0.0728610391315025,1.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.48903628025233614,0.7020361683471525,0.8015,0.3009,0.0728610391315025,0.0728610391315025,0.0728610391315025,1,,,,,,10
726,ecfp4_bit_726,0.0367572177360848,1.0,True,0.0367572177360848,2.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.48903628025233614,0.7020361683471525,0.8015,0.3009,0.0367572177360848,0.0367572177360848,0.0367572177360848,2,,,,,,10
175,ecfp4_bit_175,0.0264476349429058,1.0,True,0.0264476349429058,3.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.48903628025233614,0.7020361683471525,0.8015,0.3009,0.0264476349429058,0.0264476349429058,0.0264476349429058,3,,,,,,10
842,ecfp4_bit_842,0.0249019120914469,2.0,True,0.0249019120914469,4.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.48903628025233614,0.7020361683471525,0.8015,0.3009,0.0249019120914469,0.0249019120914469,0.0249019120914469,4,,,,,,10
350,ecfp4_bit_350,0.0211194192501716,3.0,True,0.0211194192501716,5.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.48903628025233614,0.7020361683471525,0.8015,0.3009,0.0211194192501716,0.0211194192501716,0.0211194192501716,5,,,,,,10
4,ecfp4_bit_4,0.0207672610516941,9.0,True,0.0207672610516941,6.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.48903628025233614,0.7020361683471525,0.8015,0.3009,0.0207672610516941,0.0207672610516941,0.0207672610516941,6,,,,,,10
114,ecfp4_bit_114,0.0206958582406983,6.0,True,0.0206958582406983,7.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.48903628025233614,0.7020361683471525,0.8015,0.3009,0.0206958582406983,0.0206958582406983,0.0206958582406983,7,,,,,,10
358,ecfp4_bit_358,0.0149577430655255,10.0,True,0.0149577430655255,8.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.48903628025233614,0.7020361683471525,0.8015,0.3009,0.0149577430655255,0.0149577430655255,0.0149577430655255,8,,,,,,10
480,ecfp4_bit_480,0.0148581942651535,4.0,True,0.0148581942651535,9.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.48903628025233614,0.7020361683471525,0.8015,0.3009,0.0148581942651535,0.0148581942651535,0.0148581942651535,9,,,,,,10
954,ecfp4_bit_954,0.0144823249743906,11.0,True,0.0144823249743906,10.0,Decision Tree,dt,ecfp4,Random shuffle,2,0.48903628025233614,0.7020361683471525,0.8015,0.3009,0.0144823249743906,0.0144823249743906,0.0144823249743906,10,,,,,,10
792,ecfp4_bit_792,0.0601313585656237,0.0,True,0.0601313585656237,1.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.42186060768379174,0.8736366023445358,0.8464,0.2806,0.0601313585656237,0.0601313585656237,0.0601313585656237,1,,,,,,10
491,ecfp4_bit_491,0.0403407951289579,1.0,True,0.0403407951289579,2.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.42186060768379174,0.8736366023445358,0.8464,0.2806,0.0403407951289579,0.0403407951289579,0.0403407951289579,2,,,,,,10
136,ecfp4_bit_136,0.0283123763332442,2.0,True,0.0283123763332442,3.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.42186060768379174,0.8736366023445358,0.8464,0.2806,0.0283123763332442,0.0283123763332442,0.0283123763332442,3,,,,,,10
842,ecfp4_bit_842,0.0272627814699318,3.0,True,0.0272627814699318,4.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.42186060768379174,0.8736366023445358,0.8464,0.2806,0.0272627814699318,0.0272627814699318,0.0272627814699318,4,,,,,,10
718,ecfp4_bit_718,0.024787016691702,4.0,True,0.024787016691702,5.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.42186060768379174,0.8736366023445358,0.8464,0.2806,0.024787016691702,0.024787016691702,0.024787016691702,5,,,,,,10
726,ecfp4_bit_726,0.0244331908718253,4.0,True,0.0244331908718253,6.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.42186060768379174,0.8736366023445358,0.8464,0.2806,0.0244331908718253,0.0244331908718253,0.0244331908718253,6,,,,,,10
314,ecfp4_bit_314,0.0223596993801919,8.0,True,0.0223596993801919,7.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.42186060768379174,0.8736366023445358,0.8464,0.2806,0.0223596993801919,0.0223596993801919,0.0223596993801919,7,,,,,,10
831,ecfp4_bit_831,0.0215108672435057,2.0,True,0.0215108672435057,8.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.42186060768379174,0.8736366023445358,0.8464,0.2806,0.0215108672435057,0.0215108672435057,0.0215108672435057,8,,,,,,10
896,ecfp4_bit_896,0.0202547607137005,1.0,True,0.0202547607137005,9.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.42186060768379174,0.8736366023445358,0.8464,0.2806,0.0202547607137005,0.0202547607137005,0.0202547607137005,9,,,,,,10
911,ecfp4_bit_911,0.0183926966095591,2.0,True,0.0183926966095591,10.0,Decision Tree,dt,ecfp4,Random shuffle,3,0.42186060768379174,0.8736366023445358,0.8464,0.2806,0.0183926966095591,0.0183926966095591,0.0183926966095591,10,,,,,,10
86,maccs_bit_86,0.2270409166869422,0.0,True,0.2270409166869422,1.0,Decision Tree,dt,maccs,OOD holdout,1,0.39686849760871695,0.6290685971192812,0.5089,0.3378,0.2270409166869422,0.2270409166869422,0.2270409166869422,1,,,,,,10
145,maccs_bit_145,0.2186673268653731,1.0,True,0.2186673268653731,2.0,Decision Tree,dt,maccs,OOD holdout,1,0.39686849760871695,0.6290685971192812,0.5089,0.3378,0.2186673268653731,0.2186673268653731,0.2186673268653731,2,,,,,,10
81,maccs_bit_81,0.0906011412976443,2.0,True,0.0906011412976443,3.0,Decision Tree,dt,maccs,OOD holdout,1,0.39686849760871695,0.6290685971192812,0.5089,0.3378,0.0906011412976443,0.0906011412976443,0.0906011412976443,3,,,,,,10
120,maccs_bit_120,0.0698843119359798,4.0,True,0.0698843119359798,4.0,Decision Tree,dt,maccs,OOD holdout,1,0.39686849760871695,0.6290685971192812,0.5089,0.3378,0.0698843119359798,0.0698843119359798,0.0698843119359798,4,,,,,,10
111,maccs_bit_111,0.0611132039408661,3.0,True,0.0611132039408661,5.0,Decision Tree,dt,maccs,OOD holdout,1,0.39686849760871695,0.6290685971192812,0.5089,0.3378,0.0611132039408661,0.0611132039408661,0.0611132039408661,5,,,,,,10
125,maccs_bit_125,0.0537126645968822,1.0,True,0.0537126645968822,6.0,Decision Tree,dt,maccs,OOD holdout,1,0.39686849760871695,0.6290685971192812,0.5089,0.3378,0.0537126645968822,0.0537126645968822,0.0537126645968822,6,,,,,,10
83,maccs_bit_83,0.0416291343888168,4.0,True,0.0416291343888168,7.0,Decision Tree,dt,maccs,OOD holdout,1,0.39686849760871695,0.6290685971192812,0.5089,0.3378,0.0416291343888168,0.0416291343888168,0.0416291343888168,7,,,,,,10
85,maccs_bit_85,0.0349397159187717,4.0,True,0.0349397159187717,8.0,Decision Tree,dt,maccs,OOD holdout,1,0.39686849760871695,0.6290685971192812,0.5089,0.3378,0.0349397159187717,0.0349397159187717,0.0349397159187717,8,,,,,,10
65,maccs_bit_65,0.0332236040174434,3.0,True,0.0332236040174434,9.0,Decision Tree,dt,maccs,OOD holdout,1,0.39686849760871695,0.6290685971192812,0.5089,0.3378,0.0332236040174434,0.0332236040174434,0.0332236040174434,9,,,,,,10
91,maccs_bit_91,0.0257325868765094,4.0,True,0.0257325868765094,10.0,Decision Tree,dt,maccs,OOD holdout,1,0.39686849760871695,0.6290685971192812,0.5089,0.3378,0.0257325868765094,0.0257325868765094,0.0257325868765094,10,,,,,,10
155,maccs_bit_155,0.2600656449389864,0.0,True,0.2600656449389864,1.0,Decision Tree,dt,maccs,OOD holdout,2,0.38112214236792286,0.49385979485246473,0.4459,0.3459,0.2600656449389864,0.2600656449389864,0.2600656449389864,1,,,,,,10
