mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
1.1909613609313965,0.0,0.001903533935546875,0.0,1.0,balanced,0.75,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.28567979254060405,0.28567979254060405,0.0,29,0.9084519447916564,0.9084519447916564,0.0
1.3530452251434326,0.0,0.002681732177734375,0.0,1.0,balanced,1.0,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.29524628926856505,0.29524628926856505,0.0,24,0.9121385543383794,0.9121385543383794,0.0
1.0957915782928467,0.0,0.0018410682678222656,0.0,5.0,,0.0,"{'model__C': 5.0, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.2667768475922369,0.2667768475922369,0.0,39,0.9999999999999998,0.9999999999999998,0.0
1.4287011623382568,0.0,0.002228260040283203,0.0,5.0,,0.25,"{'model__C': 5.0, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.2658932514400309,0.2658932514400309,0.0,40,0.9981884057971013,0.9981884057971013,0.0
1.660353422164917,0.0,0.006459474563598633,0.0,5.0,,0.5,"{'model__C': 5.0, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.2684727822497908,0.2684727822497908,0.0,36,0.9999999999999998,0.9999999999999998,0.0
2.1180408000946045,0.0,0.007883787155151367,0.0,5.0,,0.75,"{'model__C': 5.0, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.2781199150311801,0.2781199150311801,0.0,33,0.9981884057971013,0.9981884057971013,0.0
2.2963855266571045,0.0,0.0015819072723388672,0.0,5.0,,1.0,"{'model__C': 5.0, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.28106596526701866,0.28106596526701866,0.0,30,0.9981884057971013,0.9981884057971013,0.0
1.0691401958465576,0.0,0.006218910217285156,0.0,5.0,balanced,0.0,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.2611152038868234,0.2611152038868234,0.0,45,0.9962980466288593,0.9962980466288593,0.0
1.4478683471679688,0.0,0.0020012855529785156,0.0,5.0,balanced,0.25,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.26031299355640597,0.26031299355640597,0.0,46,0.9943217620438791,0.9943217620438791,0.0
1.456824779510498,0.0,0.006484031677246094,0.0,5.0,balanced,0.5,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.2652163028979522,0.2652163028979522,0.0,41,0.9922513686691379,0.9922513686691379,0.0
1.8642654418945312,0.0,0.001644134521484375,0.0,5.0,balanced,0.75,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.26842495337886724,0.26842495337886724,0.0,37,0.9943217620438791,0.9943217620438791,0.0
2.2511258125305176,0.0,0.002139568328857422,0.0,5.0,balanced,1.0,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.27432955305982437,0.27432955305982437,0.0,34,0.9943217620438791,0.9943217620438791,0.0
1.375868797302246,0.0,0.0016436576843261719,0.0,10.0,,0.0,"{'model__C': 10.0, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.2590409858107761,0.2590409858107761,0.0,51,0.9999999999999998,0.9999999999999998,0.0
1.8468937873840332,0.0,0.0064580440521240234,0.0,10.0,,0.25,"{'model__C': 10.0, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.2597445904433331,0.2597445904433331,0.0,49,0.9999999999999998,0.9999999999999998,0.0
1.8961219787597656,0.0,0.0027065277099609375,0.0,10.0,,0.5,"{'model__C': 10.0, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.2621412980707837,0.2621412980707837,0.0,44,0.9999999999999998,0.9999999999999998,0.0
1.9083940982818604,0.0,0.0026094913482666016,0.0,10.0,,0.75,"{'model__C': 10.0, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.26286575641767573,0.26286575641767573,0.0,43,0.9999999999999998,0.9999999999999998,0.0
2.197154998779297,0.0,0.0016760826110839844,0.0,10.0,,1.0,"{'model__C': 10.0, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.262901632901274,0.262901632901274,0.0,42,0.9999999999999998,0.9999999999999998,0.0
1.422286033630371,0.0,0.006387948989868164,0.0,10.0,balanced,0.0,"{'model__C': 10.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.2533177509207414,0.2533177509207414,0.0,54,0.9999999999999998,0.9999999999999998,0.0
1.9260435104370117,0.0,0.002994060516357422,0.0,10.0,balanced,0.25,"{'model__C': 10.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.25273557666031615,0.25273557666031615,0.0,55,0.9999999999999998,0.9999999999999998,0.0
1.993537425994873,0.0,0.0020999908447265625,0.0,10.0,balanced,0.5,"{'model__C': 10.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.255164169120995,0.255164169120995,0.0,53,0.9999999999999998,0.9999999999999998,0.0
